Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDW28,18.25,Low Fat,0.0,Frozen Foods,196.8452,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDC02,21.35,Low Fat,0.11519471699999999,Canned,258.3278,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDR21,19.7,Low Fat,0.066922802,Snack Foods,174.83700000000002,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDN48,"",Low Fat,0.064636203,Baking Goods,90.0804,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN48,"",Low Fat,0.064636203,Baking Goods,90.0804,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN48,"",Low Fat,0.064636203,Baking Goods,90.0804,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN48,"",Low Fat,0.064636203,Baking Goods,90.0804,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDH57,10.895,Low Fat,0.035747522000000004,Fruits and Vegetables,133.6284,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCT41,"",Low Fat,0.09803177099999999,Health and Hygiene,151.3024,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDO11,"",Regular,0.030118337999999998,Breads,248.8092,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN09,14.15,Low Fat,0.05837308,Snack Foods,243.9828,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP32,6.65,Low Fat,0.087652908,Fruits and Vegetables,128.8678,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDP32,6.65,Low Fat,0.087652908,Fruits and Vegetables,128.8678,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDR56,"",Regular,0.100277876,Fruits and Vegetables,196.8768,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDE16,8.895,Low Fat,0.026384672,Frozen Foods,208.9954,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDE16,8.895,Low Fat,0.026384672,Frozen Foods,208.9954,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDE53,"",Low Fat,0.026749991,Frozen Foods,106.928,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDW31,11.35,Regular,0.043333912,Fruits and Vegetables,201.0742,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCX29,10.0,Low Fat,0.08965681199999999,Health and Hygiene,144.0102,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCX29,10.0,Low Fat,0.08965681199999999,Health and Hygiene,144.0102,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDR43,18.2,Low Fat,0.161817014,Fruits and Vegetables,37.819,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDZ47,"",Regular,0.078912473,Baking Goods,99.9042,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCJ54,"",Low Fat,0.059776237,Household,231.7642,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDU52,7.56,Low Fat,0.06390019,Frozen Foods,157.263,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDN16,12.6,Regular,0.06264811099999999,Frozen Foods,104.899,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDK44,16.6,Low Fat,0.0,Fruits and Vegetables,173.3738,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDV37,"",Regular,0.083109455,Canned,195.8426,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDI27,8.71,Regular,0.04605781,Dairy,43.8744,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCR41,17.85,Low Fat,0.01806055,Health and Hygiene,97.0094,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDU21,11.8,Regular,0.076705948,Snack Foods,34.7558,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDW50,"",Low Fat,0.132327406,Dairy,168.4158,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDW50,"",Low Fat,0.132327406,Dairy,168.4158,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDJ14,10.3,Regular,0.050353695,Canned,78.696,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCQ43,"",Low Fat,0.110762642,Others,108.5912,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
NCQ43,"",Low Fat,0.110762642,Others,108.5912,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
DRF03,19.1,Low Fat,0.075836522,Dairy,40.2138,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDE22,"",Low Fat,0.051778173,Snack Foods,157.892,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
DRM11,6.57,Low Fat,0.066014596,Hard Drinks,259.7278,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDD40,20.25,Regular,0.014816356000000001,Dairy,194.1162,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDD40,20.25,Regular,0.014816356000000001,Dairy,194.1162,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCV42,6.26,Low Fat,0.031470832000000004,Household,110.2228,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDL25,6.92,Regular,0.131665479,Breakfast,91.8804,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDC17,12.15,Low Fat,0.015523707,Frozen Foods,212.0928,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDC17,12.15,Low Fat,0.015523707,Frozen Foods,212.0928,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDP10,19.0,Low Fat,0.128065918,Snack Foods,104.3622,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDP10,19.0,Low Fat,0.128065918,Snack Foods,104.3622,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDO44,"",Low Fat,0.087029712,Fruits and Vegetables,109.2228,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDO44,"",Low Fat,0.087029712,Fruits and Vegetables,109.2228,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCU41,18.85,Low Fat,0.052054819,Health and Hygiene,189.1846,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
NCF31,9.13,Low Fat,0.051952572999999995,Household,152.3024,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
NCH30,17.1,Low Fat,0.067141355,Household,114.586,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDR36,6.715,Regular,0.121485195,Baking Goods,40.2454,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDL46,"",Low Fat,0.053795154000000005,Snack Foods,117.7466,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDV58,20.85,Low Fat,0.12125037400000001,Snack Foods,193.9452,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCE07,8.18,Low Fat,0.0132043,Household,143.8154,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDK14,6.98,Low Fat,0.041105789,Canned,83.4934,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDK14,6.98,Low Fat,0.041105789,Canned,83.4934,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCQ41,14.8,Low Fat,0.01946418,Health and Hygiene,196.3794,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCQ41,14.8,Low Fat,0.01946418,Health and Hygiene,196.3794,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDX33,9.195,Regular,0.11814937699999999,Snack Foods,160.5578,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO19,17.7,Regular,0.016630303,Fruits and Vegetables,48.1034,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDP13,8.1,Regular,0.134532392,Canned,39.448,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDP13,8.1,Regular,0.134532392,Canned,39.448,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDP24,20.6,Low Fat,0.083133128,Baking Goods,120.1756,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDK20,12.6,Regular,0.041622264,Fruits and Vegetables,124.0072,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDX09,"",Low Fat,0.064933297,Snack Foods,174.83700000000002,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDU13,8.355,Low Fat,0.18832266399999997,Canned,148.5418,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDE58,18.5,Low Fat,0.052025392000000004,Snack Foods,118.4124,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDE58,18.5,Low Fat,0.052025392000000004,Snack Foods,118.4124,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ01,8.975,Regular,0.01516265,Canned,101.899,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDS58,9.285,Regular,0.020989132,Snack Foods,158.6578,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ26,11.6,Regular,0.144017405,Dairy,238.3222,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDY51,12.5,Low Fat,0.081465335,Meat,220.7798,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCG43,20.2,Low Fat,0.074541867,Household,94.1462,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDF53,20.75,Regular,0.083590755,Frozen Foods,182.2318,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDS45,5.175,Regular,0.029471407999999998,Snack Foods,105.4622,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
DRF15,18.35,Low Fat,0.03334929,Dairy,155.034,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDJ08,11.1,Low Fat,0.11129811099999999,Fruits and Vegetables,191.7846,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDJ08,11.1,Low Fat,0.11129811099999999,Fruits and Vegetables,191.7846,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDD29,12.15,Low Fat,0.018485511,Frozen Foods,253.1698,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCE31,7.67,Low Fat,0.184689756,Household,35.4216,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDA44,19.7,Low Fat,0.053523765,Fruits and Vegetables,55.393,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDA44,19.7,Low Fat,0.053523765,Fruits and Vegetables,55.393,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCQ05,11.395,Low Fat,0.0,Health and Hygiene,151.6708,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDT01,13.65,Regular,0.18520944,Canned,212.9902,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDJ08,11.1,Low Fat,0.11084417,Fruits and Vegetables,189.2846,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDS10,"",Low Fat,0.035015199999999996,Snack Foods,182.0318,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDS10,"",Low Fat,0.035015199999999996,Snack Foods,182.0318,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDS10,"",Low Fat,0.035015199999999996,Snack Foods,182.0318,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDU56,16.85,Low Fat,0.044377096,Fruits and Vegetables,185.8266,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDX33,"",Regular,0.116915909,Snack Foods,159.4578,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDX33,"",Regular,0.116915909,Snack Foods,159.4578,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDR24,17.35,Regular,0.062979148,Baking Goods,87.98299999999999,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDC33,"",Regular,0.068604503,Fruits and Vegetables,197.3768,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRH25,"",Low Fat,0.014522363,Soft Drinks,50.2324,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
FDF14,7.55,Low Fat,0.027212057999999997,Canned,152.734,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDR26,20.7,Low Fat,0.042836778,Dairy,175.8028,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDR26,20.7,Low Fat,0.042836778,Dairy,175.8028,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDN20,19.35,Low Fat,0.026181892999999998,Fruits and Vegetables,167.0474,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDI28,14.3,Low Fat,0.026428924,Frozen Foods,78.2302,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDI28,14.3,Low Fat,0.026428924,Frozen Foods,78.2302,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDP33,18.7,Low Fat,0.08927225300000001,Snack Foods,254.7672,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDQ51,16.0,Regular,0.017536671,Meat,45.5718,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDU11,4.785,Low Fat,0.092781435,Breads,119.7098,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDA10,20.35,Low Fat,0.0,Snack Foods,120.9072,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDE38,"",Low Fat,0.044391149000000005,Canned,164.3842,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDF40,20.25,Regular,0.022639471,Dairy,248.4092,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDY02,8.945,Regular,0.0,Dairy,264.791,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRN47,12.1,Low Fat,0.028164527,Hard Drinks,178.166,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDB38,19.5,Regular,0.027346699999999998,Canned,158.99200000000002,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDT59,13.65,Low Fat,0.016001434,Breads,230.6668,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDV56,"",Regular,0.013529883999999999,Fruits and Vegetables,106.2596,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
DRE13,6.28,Low Fat,0.027699862999999998,Soft Drinks,87.9198,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
FDU44,12.15,Regular,0.058516562,Fruits and Vegetables,164.1552,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU44,12.15,Regular,0.058516562,Fruits and Vegetables,164.1552,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU44,12.15,Regular,0.058516562,Fruits and Vegetables,164.1552,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU16,19.25,Regular,0.058365705999999996,Frozen Foods,82.1908,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
DRC12,17.85,Low Fat,0.038040837,Soft Drinks,189.1188,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
FDG24,"",Low Fat,0.014560297,Baking Goods,81.425,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDG24,"",Low Fat,0.014560297,Baking Goods,81.425,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
DRB25,12.3,Low Fat,0.069446588,Soft Drinks,106.3938,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
DRB25,12.3,Low Fat,0.069446588,Soft Drinks,106.3938,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
NCO06,19.25,Low Fat,0.10847050400000001,Household,33.4558,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDF08,14.3,Regular,0.065207559,Fruits and Vegetables,89.8856,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDH58,12.3,Low Fat,0.037014587,Snack Foods,115.1834,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCZ06,19.6,Low Fat,0.09408330300000001,Household,252.2698,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDZ01,"",Regular,0.009014978,Canned,102.699,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDX19,19.1,Low Fat,0.096733815,Fruits and Vegetables,233.1958,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDQ23,6.55,Low Fat,0.024521191,Breads,100.6332,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDH20,16.1,Regular,0.024928351,Fruits and Vegetables,95.141,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDN12,"",Low Fat,0.08071118,Baking Goods,113.1544,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN12,"",Low Fat,0.08071118,Baking Goods,113.1544,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL24,"",Regular,0.024776026,Baking Goods,172.3422,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL24,"",Regular,0.024776026,Baking Goods,172.3422,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDR58,"",Low Fat,0.041718456,Snack Foods,94.5462,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCF42,17.35,Low Fat,0.167351411,Household,176.0712,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
DRK35,8.365,Low Fat,0.071832909,Hard Drinks,36.1506,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
DRK35,8.365,Low Fat,0.071832909,Hard Drinks,36.1506,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
FDR58,6.675,Low Fat,0.041886576,Snack Foods,92.1462,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDR58,6.675,Low Fat,0.041886576,Snack Foods,92.1462,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCP50,17.35,Low Fat,0.020542737,Others,80.5618,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCP50,17.35,Low Fat,0.020542737,Others,80.5618,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDV45,16.75,Low Fat,0.045047439,Snack Foods,186.4556,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDN23,6.575,Regular,0.07549348,Breads,143.5444,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRJ24,11.8,Low Fat,0.113234914,Soft Drinks,186.3924,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
NCK17,"",Low Fat,0.037711338,Health and Hygiene,41.548,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDV12,16.7,Regular,0.060863167,Baking Goods,97.6384,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDQ31,5.785,Regular,0.0,Fruits and Vegetables,87.1856,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDK55,"",Low Fat,0.045105407,Meat,89.4172,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDK55,"",Low Fat,0.045105407,Meat,89.4172,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
DRG15,6.13,Low Fat,0.07685520700000001,Dairy,59.3536,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
NCR17,9.8,Low Fat,0.024482643999999998,Health and Hygiene,116.2492,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCR17,9.8,Low Fat,0.024482643999999998,Health and Hygiene,116.2492,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
FDT21,7.42,Low Fat,0.020474913,Snack Foods,248.4092,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT32,"",Regular,0.114916546,Fruits and Vegetables,188.4214,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDX26,17.7,Low Fat,0.146973462,Dairy,184.1292,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDN02,16.5,Low Fat,0.07376631,Canned,208.5638,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDJ40,"",Regular,0.049349120999999996,Frozen Foods,108.6912,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDJ40,"",Regular,0.049349120999999996,Frozen Foods,108.6912,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDU44,"",Regular,0.058142797,Fruits and Vegetables,162.1552,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL46,20.35,Low Fat,0.054362695,Snack Foods,117.9466,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDP51,13.85,Regular,0.08527498800000001,Meat,119.6124,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDP51,13.85,Regular,0.08527498800000001,Meat,119.6124,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDM46,7.365,Low Fat,0.160292264,Snack Foods,94.712,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCB31,6.235,Low Fat,0.11934562900000001,Household,261.991,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDJ60,19.35,Regular,0.062655235,Baking Goods,163.3184,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDZ35,9.6,Regular,0.022278477,Breads,102.499,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
DRM48,15.2,Low Fat,0.11312562699999999,Soft Drinks,38.6848,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDW46,13.0,Regular,0.070699313,Snack Foods,65.7484,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCN06,8.39,Low Fat,0.12049726599999999,Household,162.2868,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDW46,13.0,Regular,0.070588037,Snack Foods,65.9484,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDW46,13.0,Regular,0.070588037,Snack Foods,65.9484,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDB15,10.895,Low Fat,0.13681074199999999,Dairy,263.0568,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDZ08,"",Regular,0.109459733,Fruits and Vegetables,84.1592,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
NCK42,7.475,Low Fat,0.013120028,Household,217.6192,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCV05,10.1,Low Fat,0.030379382000000003,Health and Hygiene,153.4656,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDP24,20.6,Low Fat,0.082935004,Baking Goods,119.5756,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDK48,7.445,Low Fat,0.037690731,Baking Goods,73.3354,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDO49,"",Regular,0.05787008,Breakfast,49.7008,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCZ41,19.85,Low Fat,0.064367627,Health and Hygiene,126.1704,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDQ24,"",Low Fat,0.12898088,Baking Goods,250.4724,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDF21,10.3,Regular,0.09846497900000001,Fruits and Vegetables,188.653,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDE45,12.1,Low Fat,0.040357315,Fruits and Vegetables,177.8002,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDX50,20.1,Low Fat,0.07461309,Dairy,108.7228,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDG52,13.65,Low Fat,0.065576228,Frozen Foods,47.7402,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDG52,13.65,Low Fat,0.065576228,Frozen Foods,47.7402,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDL38,"",Regular,0.02579577,Canned,88.4172,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDZ39,19.7,Regular,0.018126724,Meat,101.79899999999999,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDZ39,19.7,Regular,0.018126724,Meat,101.79899999999999,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO10,13.65,Regular,0.021343732,Snack Foods,58.3588,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDS35,"",Low Fat,0.110681931,Breads,63.2826,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDI41,"",Regular,0.061955439,Frozen Foods,145.1418,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCO18,13.15,Low Fat,0.024701262,Household,176.8686,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDB34,15.25,Low Fat,0.02671821,Snack Foods,85.2198,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDR14,11.65,Low Fat,0.175033524,Dairy,55.5298,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDR14,11.65,Low Fat,0.175033524,Dairy,55.5298,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO01,21.1,Regular,0.020760673,Breakfast,128.7994,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDO13,7.865,Low Fat,0.061405050999999995,Breakfast,166.3526,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO13,7.865,Low Fat,0.061405050999999995,Breakfast,166.3526,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO13,7.865,Low Fat,0.061405050999999995,Breakfast,166.3526,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRF23,4.61,Low Fat,0.20529482699999999,Hard Drinks,172.8396,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDT49,7.0,Low Fat,0.152261999,Canned,105.728,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCO17,10.0,Low Fat,0.0,Health and Hygiene,120.64399999999999,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
NCO17,10.0,Low Fat,0.0,Health and Hygiene,120.64399999999999,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDH22,6.405,Low Fat,0.136275173,Snack Foods,128.1678,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCN43,12.15,Low Fat,0.011314423,Others,122.973,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDR20,20.0,Regular,0.028118435,Fruits and Vegetables,46.7744,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDR20,20.0,Regular,0.028118435,Fruits and Vegetables,46.7744,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCC43,7.39,Low Fat,0.09330771300000001,Household,250.9066,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCC43,7.39,Low Fat,0.09330771300000001,Household,250.9066,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
